plate,well,component_no,component,ot2_label,vol
P8,F2,component4,10,peptone,2
P8,G2,component4,10,peptone,2
P8,C4,component5,10,peptone,2
P8,D4,component5,10,peptone,2
P8,E4,component5,10,peptone,2
P8,F4,component5,10,peptone,2
P8,F5,component5,10,peptone,2
P8,G5,component5,10,peptone,2
P8,H5,component5,10,peptone,2
P8,A6,component5,10,peptone,2
P8,F6,component5,10,peptone,2
P8,G6,component5,10,peptone,2
P8,H6,component5,10,peptone,2
P8,E7,component4,10,peptone,2
P8,F7,component4,10,peptone,2
P8,G7,component4,10,peptone,2
P8,H7,component4,10,peptone,2
P8,D8,component6,10,peptone,2
P8,E8,component6,10,peptone,2
P8,F8,component6,10,peptone,2
P8,G8,component6,10,peptone,2
P8,D9,component6,10,peptone,2
P8,E9,component6,10,peptone,2
P8,F9,component6,10,peptone,2
P8,G9,component6,10,peptone,2
P8,C10,component5,10,peptone,2
P8,D10,component5,10,peptone,2
P8,E10,component5,10,peptone,2
P8,F10,component5,10,peptone,2
P8,G10,component6,10,peptone,2
P8,H10,component6,10,peptone,2
P8,A11,component6,10,peptone,2
P8,B11,component6,10,peptone,2
P8,G11,component5,10,peptone,2
P8,H11,component5,10,peptone,2
P8,A12,component5,10,peptone,2
P8,B12,component5,10,peptone,2
P8,C12,component5,10,peptone,2
P8,D12,component5,10,peptone,2
P8,E12,component5,10,peptone,2
P8,H2,component4,11,malt_extract,2
P8,A3,component4,11,malt_extract,2
P8,B3,component4,11,malt_extract,2
P8,G4,component5,11,malt_extract,2
P8,H4,component5,11,malt_extract,2
P8,A5,component5,11,malt_extract,2
P8,B6,component5,11,malt_extract,2
P8,C6,component5,11,malt_extract,2
P8,D6,component5,11,malt_extract,2
P8,E6,component5,11,malt_extract,2
P8,A7,component5,11,malt_extract,2
P8,B7,component5,11,malt_extract,2
P8,C7,component5,11,malt_extract,2
P8,D7,component5,11,malt_extract,2
P8,E7,component5,11,malt_extract,2
P8,F7,component5,11,malt_extract,2
P8,G7,component5,11,malt_extract,2
P8,H7,component5,11,malt_extract,2
P8,H8,component6,11,malt_extract,2
P8,A9,component6,11,malt_extract,2
P8,B9,component6,11,malt_extract,2
P8,C9,component6,11,malt_extract,2
P8,H9,component6,11,malt_extract,2
P8,A10,component6,11,malt_extract,2
P8,B10,component6,11,malt_extract,2
P8,C10,component6,11,malt_extract,2
P8,D10,component6,11,malt_extract,2
P8,E10,component6,11,malt_extract,2
P8,F10,component6,11,malt_extract,2
P8,C11,component6,11,malt_extract,2
P8,D11,component6,11,malt_extract,2
P8,E11,component6,11,malt_extract,2
P8,F11,component6,11,malt_extract,2
P8,G11,component6,11,malt_extract,2
P8,H11,component6,11,malt_extract,2
P8,A12,component6,11,malt_extract,2
P8,B12,component6,11,malt_extract,2
P8,C12,component6,11,malt_extract,2
P8,D12,component6,11,malt_extract,2
P8,E12,component6,11,malt_extract,2
P8,F1,component2,2,k2hpo4,2
P8,G1,component1,2,k2hpo4,2
P8,A2,component1,2,k2hpo4,2
P8,B2,component2,2,k2hpo4,2
P8,C2,component1,2,k2hpo4,2
P8,D3,component1,2,k2hpo4,2
P8,E3,component2,2,k2hpo4,2
P8,F3,component1,2,k2hpo4,2
P8,H3,component1,2,k2hpo4,2
P8,B4,component1,2,k2hpo4,2
P8,C4,component2,2,k2hpo4,2
P8,A5,component1,2,k2hpo4,2
P8,B5,component1,2,k2hpo4,2
P8,C5,component1,2,k2hpo4,2
P8,D5,component2,2,k2hpo4,2
P8,E5,component1,2,k2hpo4,2
P8,G6,component2,2,k2hpo4,2
P8,H6,component1,2,k2hpo4,2
P8,B7,component1,2,k2hpo4,2
P8,C7,component2,2,k2hpo4,2
P8,D7,component1,2,k2hpo4,2
P8,E8,component1,2,k2hpo4,2
P8,F8,component2,2,k2hpo4,2
P8,G8,component1,2,k2hpo4,2
P8,A9,component1,2,k2hpo4,2
P8,C9,component1,2,k2hpo4,2
P8,D9,component2,2,k2hpo4,2
P8,B10,component1,2,k2hpo4,2
P8,C10,component1,2,k2hpo4,2
P8,D10,component1,2,k2hpo4,2
P8,E10,component2,2,k2hpo4,2
P8,F10,component1,2,k2hpo4,2
P8,H11,component2,2,k2hpo4,2
P8,A12,component1,2,k2hpo4,2
P8,C12,component1,2,k2hpo4,2
P8,D12,component2,2,k2hpo4,2
P8,E12,component1,2,k2hpo4,2
P8,A1,component2,3,mgso4_x_7_h2o,2
P8,F1,component3,3,mgso4_x_7_h2o,2
P8,G1,component2,3,mgso4_x_7_h2o,2
P8,H1,component1,3,mgso4_x_7_h2o,2
P8,E2,component1,3,mgso4_x_7_h2o,2
P8,F2,component2,3,mgso4_x_7_h2o,2
P8,G2,component1,3,mgso4_x_7_h2o,2
P8,D3,component2,3,mgso4_x_7_h2o,2
P8,F3,component2,3,mgso4_x_7_h2o,2
P8,A4,component2,3,mgso4_x_7_h2o,2
P8,D4,component1,3,mgso4_x_7_h2o,2
P8,F4,component1,3,mgso4_x_7_h2o,2
P8,A5,component2,3,mgso4_x_7_h2o,2
P8,G5,component1,3,mgso4_x_7_h2o,2
P8,H5,component2,3,mgso4_x_7_h2o,2
P8,A6,component1,3,mgso4_x_7_h2o,2
P8,B6,component2,3,mgso4_x_7_h2o,2
P8,G6,component3,3,mgso4_x_7_h2o,2
P8,H6,component2,3,mgso4_x_7_h2o,2
P8,A7,component1,3,mgso4_x_7_h2o,2
P8,F7,component1,3,mgso4_x_7_h2o,2
P8,G7,component2,3,mgso4_x_7_h2o,2
P8,H7,component1,3,mgso4_x_7_h2o,2
P8,E8,component2,3,mgso4_x_7_h2o,2
P8,G8,component2,3,mgso4_x_7_h2o,2
P8,B9,component2,3,mgso4_x_7_h2o,2
P8,E9,component1,3,mgso4_x_7_h2o,2
P8,G9,component1,3,mgso4_x_7_h2o,2
P8,B10,component2,3,mgso4_x_7_h2o,2
P8,H10,component1,3,mgso4_x_7_h2o,2
P8,A11,component2,3,mgso4_x_7_h2o,2
P8,B11,component1,3,mgso4_x_7_h2o,2
P8,C11,component2,3,mgso4_x_7_h2o,2
P8,H11,component3,3,mgso4_x_7_h2o,2
P8,A12,component2,3,mgso4_x_7_h2o,2
P8,B12,component1,3,mgso4_x_7_h2o,2
P8,B1,component1,4,nacl,2
P8,C1,component2,4,nacl,2
P8,D1,component1,4,nacl,2
P8,C2,component2,4,nacl,2
P8,G2,component2,4,nacl,2
P8,H2,component2,4,nacl,2
P8,A3,component1,4,nacl,2
P8,E3,component3,4,nacl,2
P8,G3,component1,4,nacl,2
P8,A4,component3,4,nacl,2
P8,E4,component2,4,nacl,2
P8,A5,component3,4,nacl,2
P8,C5,component2,4,nacl,2
P8,E5,component2,4,nacl,2
P8,G5,component2,4,nacl,2
P8,A6,component2,4,nacl,2
P8,C6,component1,4,nacl,2
P8,D6,component2,4,nacl,2
P8,E6,component1,4,nacl,2
P8,D7,component2,4,nacl,2
P8,H7,component2,4,nacl,2
P8,A8,component2,4,nacl,2
P8,B8,component1,4,nacl,2
P8,F8,component3,4,nacl,2
P8,H8,component1,4,nacl,2
P8,B9,component3,4,nacl,2
P8,F9,component2,4,nacl,2
P8,B10,component3,4,nacl,2
P8,D10,component2,4,nacl,2
P8,F10,component2,4,nacl,2
P8,H10,component2,4,nacl,2
P8,B11,component2,4,nacl,2
P8,D11,component1,4,nacl,2
P8,E11,component2,4,nacl,2
P8,F11,component1,4,nacl,2
P8,E12,component2,4,nacl,2
P8,B1,component2,5,l_asparagine,2
P8,D1,component2,5,l_asparagine,2
P8,G1,component3,5,l_asparagine,2
P8,A2,component2,5,l_asparagine,2
P8,E2,component2,5,l_asparagine,2
P8,B3,component2,5,l_asparagine,2
P8,B4,component2,5,l_asparagine,2
P8,E4,component3,5,l_asparagine,2
P8,F4,component2,5,l_asparagine,2
P8,G4,component2,5,l_asparagine,2
P8,H4,component1,5,l_asparagine,2
P8,D5,component3,5,l_asparagine,2
P8,E5,component3,5,l_asparagine,2
P8,F5,component1,5,l_asparagine,2
P8,H5,component3,5,l_asparagine,2
P8,A6,component3,5,l_asparagine,2
P8,C6,component2,5,l_asparagine,2
P8,E6,component2,5,l_asparagine,2
P8,H6,component3,5,l_asparagine,2
P8,B7,component2,5,l_asparagine,2
P8,F7,component2,5,l_asparagine,2
P8,C8,component2,5,l_asparagine,2
P8,C9,component2,5,l_asparagine,2
P8,F9,component3,5,l_asparagine,2
P8,G9,component2,5,l_asparagine,2
P8,H9,component2,5,l_asparagine,2
P8,A10,component1,5,l_asparagine,2
P8,E10,component3,5,l_asparagine,2
P8,F10,component3,5,l_asparagine,2
P8,G10,component1,5,l_asparagine,2
P8,A11,component3,5,l_asparagine,2
P8,B11,component3,5,l_asparagine,2
P8,D11,component2,5,l_asparagine,2
P8,F11,component2,5,l_asparagine,2
P8,A12,component3,5,l_asparagine,2
P8,C12,component2,5,l_asparagine,2
P8,C1,component3,6,glycerol,4
P8,D1,component3,6,glycerol,4
P8,E1,component2,6,glycerol,4
P8,B2,component3,6,glycerol,4
P8,C2,component3,6,glycerol,4
P8,D2,component1,6,glycerol,4
P8,F2,component3,6,glycerol,4
P8,G2,component3,6,glycerol,4
P8,A3,component2,6,glycerol,4
P8,B3,component3,6,glycerol,4
P8,F3,component3,6,glycerol,4
P8,H3,component2,6,glycerol,4
P8,B4,component3,6,glycerol,4
P8,D4,component2,6,glycerol,4
P8,F4,component3,6,glycerol,4
P8,H4,component2,6,glycerol,4
P8,D6,component3,6,glycerol,4
P8,E6,component3,6,glycerol,4
P8,F6,component2,6,glycerol,4
P8,C7,component3,6,glycerol,4
P8,D7,component3,6,glycerol,4
P8,E7,component1,6,glycerol,4
P8,G7,component3,6,glycerol,4
P8,H7,component3,6,glycerol,4
P8,B8,component2,6,glycerol,4
P8,C8,component3,6,glycerol,4
P8,G8,component3,6,glycerol,4
P8,A9,component2,6,glycerol,4
P8,C9,component3,6,glycerol,4
P8,E9,component2,6,glycerol,4
P8,G9,component3,6,glycerol,4
P8,A10,component2,6,glycerol,4
P8,E11,component3,6,glycerol,4
P8,F11,component3,6,glycerol,4
P8,G11,component2,6,glycerol,4
P8,D12,component3,6,glycerol,4
P8,E12,component3,6,glycerol,4
P8,A1,component4,7,yeast_extract,2
P8,B1,component4,7,yeast_extract,2
P8,C1,component4,7,yeast_extract,2
P8,D1,component4,7,yeast_extract,2
P8,C3,component4,7,yeast_extract,2
P8,D3,component4,7,yeast_extract,2
P8,E3,component4,7,yeast_extract,2
P8,F3,component4,7,yeast_extract,2
P8,G3,component4,7,yeast_extract,2
P8,H3,component4,7,yeast_extract,2
P8,A4,component4,7,yeast_extract,2
P8,B4,component4,7,yeast_extract,2
P8,C4,component4,7,yeast_extract,2
P8,D4,component4,7,yeast_extract,2
P8,E4,component4,7,yeast_extract,2
P8,F4,component4,7,yeast_extract,2
P8,G4,component4,7,yeast_extract,2
P8,H4,component4,7,yeast_extract,2
P8,A5,component4,7,yeast_extract,2
P8,A8,component4,7,yeast_extract,2
P8,B8,component4,7,yeast_extract,2
P8,C8,component4,7,yeast_extract,2
P8,D8,component4,7,yeast_extract,2
P8,E8,component4,7,yeast_extract,2
P8,F8,component4,7,yeast_extract,2
P8,G8,component4,7,yeast_extract,2
P8,H8,component4,7,yeast_extract,2
P8,A9,component4,7,yeast_extract,2
P8,B9,component4,7,yeast_extract,2
P8,C9,component4,7,yeast_extract,2
P8,D9,component4,7,yeast_extract,2
P8,E9,component4,7,yeast_extract,2
P8,F9,component4,7,yeast_extract,2
P8,G9,component4,7,yeast_extract,2
P8,H9,component4,7,yeast_extract,2
P8,A10,component4,7,yeast_extract,2
P8,B10,component4,7,yeast_extract,2
P8,C10,component4,7,yeast_extract,2
P8,D10,component4,7,yeast_extract,2
P8,E10,component4,7,yeast_extract,2
P8,F10,component4,7,yeast_extract,2
P8,E1,component4,8,beef_extract,2
P8,F1,component4,8,beef_extract,2
P8,G1,component4,8,beef_extract,2
P8,C3,component5,8,beef_extract,2
P8,D3,component5,8,beef_extract,2
P8,E3,component5,8,beef_extract,2
P8,F3,component5,8,beef_extract,2
P8,B5,component4,8,beef_extract,2
P8,C5,component4,8,beef_extract,2
P8,D5,component4,8,beef_extract,2
P8,E5,component4,8,beef_extract,2
P8,F5,component4,8,beef_extract,2
P8,G5,component4,8,beef_extract,2
P8,H5,component4,8,beef_extract,2
P8,A6,component4,8,beef_extract,2
P8,B6,component4,8,beef_extract,2
P8,C6,component4,8,beef_extract,2
P8,D6,component4,8,beef_extract,2
P8,E6,component4,8,beef_extract,2
P8,A8,component5,8,beef_extract,2
P8,B8,component5,8,beef_extract,2
P8,C8,component5,8,beef_extract,2
P8,D8,component5,8,beef_extract,2
P8,E8,component5,8,beef_extract,2
P8,F8,component5,8,beef_extract,2
P8,G8,component5,8,beef_extract,2
P8,H8,component5,8,beef_extract,2
P8,A9,component5,8,beef_extract,2
P8,B9,component5,8,beef_extract,2
P8,C9,component5,8,beef_extract,2
P8,G10,component4,8,beef_extract,2
P8,H10,component4,8,beef_extract,2
P8,A11,component4,8,beef_extract,2
P8,B11,component4,8,beef_extract,2
P8,C11,component4,8,beef_extract,2
P8,D11,component4,8,beef_extract,2
P8,E11,component4,8,beef_extract,2
P8,F11,component4,8,beef_extract,2
P8,G11,component4,8,beef_extract,2
P8,H11,component4,8,beef_extract,2
P8,A12,component4,8,beef_extract,2
P8,H1,component4,9,n_z_amine,2
P8,A2,component4,9,n_z_amine,2
P8,B2,component4,9,n_z_amine,2
P8,C2,component4,9,n_z_amine,2
P8,G3,component5,9,n_z_amine,2
P8,H3,component5,9,n_z_amine,2
P8,A4,component5,9,n_z_amine,2
P8,B4,component5,9,n_z_amine,2
P8,B5,component5,9,n_z_amine,2
P8,C5,component5,9,n_z_amine,2
P8,D5,component5,9,n_z_amine,2
P8,E5,component5,9,n_z_amine,2
P8,F6,component4,9,n_z_amine,2
P8,G6,component4,9,n_z_amine,2
P8,H6,component4,9,n_z_amine,2
P8,A7,component4,9,n_z_amine,2
P8,B7,component4,9,n_z_amine,2
P8,C7,component4,9,n_z_amine,2
P8,D7,component4,9,n_z_amine,2
P8,A8,component6,9,n_z_amine,2
P8,B8,component6,9,n_z_amine,2
P8,C8,component6,9,n_z_amine,2
P8,D9,component5,9,n_z_amine,2
P8,E9,component5,9,n_z_amine,2
P8,F9,component5,9,n_z_amine,2
P8,G9,component5,9,n_z_amine,2
P8,H9,component5,9,n_z_amine,2
P8,A10,component5,9,n_z_amine,2
P8,B10,component5,9,n_z_amine,2
P8,G10,component5,9,n_z_amine,2
P8,H10,component5,9,n_z_amine,2
P8,A11,component5,9,n_z_amine,2
P8,B11,component5,9,n_z_amine,2
P8,C11,component5,9,n_z_amine,2
P8,D11,component5,9,n_z_amine,2
P8,E11,component5,9,n_z_amine,2
P8,F11,component5,9,n_z_amine,2
P8,B12,component4,9,n_z_amine,2
P8,C12,component4,9,n_z_amine,2
P8,D12,component4,9,n_z_amine,2
P8,E12,component4,9,n_z_amine,2
P9,A1,component1,1,glucose,2
P9,C1,component1,1,glucose,2
P9,D1,component1,1,glucose,2
P9,F1,component1,1,glucose,2
P9,B2,component1,1,glucose,2
P9,D2,component1,1,glucose,2
P9,F2,component1,1,glucose,2
P9,H2,component1,1,glucose,2
P9,E3,component1,1,glucose,2
P9,A4,component1,1,glucose,2
P9,C4,component1,1,glucose,2
P9,E4,component1,1,glucose,2
P9,G4,component1,1,glucose,2
P9,H4,component1,1,glucose,2
P9,D5,component1,1,glucose,2
P9,H5,component1,1,glucose,2
P9,B6,component1,1,glucose,2
P9,D6,component1,1,glucose,2
P9,E6,component1,1,glucose,2
P9,G6,component1,1,glucose,2
P9,C7,component1,1,glucose,2
P9,E7,component1,1,glucose,2
P9,G7,component1,1,glucose,2
P9,A8,component1,1,glucose,2
P9,F8,component1,1,glucose,2
P9,B9,component1,1,glucose,2
P9,D9,component1,1,glucose,2
P9,F9,component1,1,glucose,2
P9,H9,component1,1,glucose,2
P9,A10,component1,1,glucose,2
P9,E10,component1,1,glucose,2
P9,A11,component1,1,glucose,2
P9,C11,component1,1,glucose,2
P9,E11,component1,1,glucose,2
P9,F11,component1,1,glucose,2
P9,H11,component1,1,glucose,2
P9,D12,component1,1,glucose,2
P9,D2,component4,10,peptone,2
P9,E2,component4,10,peptone,2
P9,F2,component4,10,peptone,2
P9,G2,component4,10,peptone,2
P9,C4,component5,10,peptone,2
P9,D4,component5,10,peptone,2
P9,E4,component5,10,peptone,2
P9,F4,component5,10,peptone,2
P9,F5,component5,10,peptone,2
P9,G5,component5,10,peptone,2
P9,H5,component5,10,peptone,2
P9,A6,component5,10,peptone,2
P9,E6,component5,10,peptone,2
P9,F6,component5,10,peptone,2
P9,G6,component5,10,peptone,2
P9,H6,component5,10,peptone,2
P9,E7,component4,10,peptone,2
P9,F7,component4,10,peptone,2
P9,G7,component4,10,peptone,2
P9,H7,component4,10,peptone,2
P9,D8,component6,10,peptone,2
P9,E8,component6,10,peptone,2
P9,F8,component6,10,peptone,2
P9,G8,component6,10,peptone,2
P9,D9,component6,10,peptone,2
P9,E9,component6,10,peptone,2
P9,F9,component6,10,peptone,2
P9,G9,component6,10,peptone,2
P9,C10,component5,10,peptone,2
P9,D10,component5,10,peptone,2
P9,E10,component5,10,peptone,2
P9,F10,component5,10,peptone,2
P9,G10,component6,10,peptone,2
P9,H10,component6,10,peptone,2
P9,A11,component6,10,peptone,2
P9,B11,component6,10,peptone,2
P9,F11,component5,10,peptone,2
P9,G11,component5,10,peptone,2
P9,H11,component5,10,peptone,2
P9,A12,component5,10,peptone,2
P9,B12,component5,10,peptone,2
P9,C12,component5,10,peptone,2
P9,D12,component5,10,peptone,2
P9,E12,component5,10,peptone,2
P9,H2,component4,11,malt_extract,2
P9,A3,component4,11,malt_extract,2
P9,B3,component4,11,malt_extract,2
P9,G4,component5,11,malt_extract,2
P9,H4,component5,11,malt_extract,2
P9,A5,component5,11,malt_extract,2
P9,B6,component5,11,malt_extract,2
P9,C6,component5,11,malt_extract,2
P9,D6,component5,11,malt_extract,2
P9,A7,component5,11,malt_extract,2
P9,B7,component5,11,malt_extract,2
P9,C7,component5,11,malt_extract,2
P9,D7,component5,11,malt_extract,2
P9,E7,component5,11,malt_extract,2
P9,F7,component5,11,malt_extract,2
P9,G7,component5,11,malt_extract,2
P9,H7,component5,11,malt_extract,2
P9,H8,component6,11,malt_extract,2
P9,A9,component6,11,malt_extract,2
P9,B9,component6,11,malt_extract,2
P9,C9,component6,11,malt_extract,2
P9,H9,component6,11,malt_extract,2
P9,A10,component6,11,malt_extract,2
P9,B10,component6,11,malt_extract,2
P9,C10,component6,11,malt_extract,2
P9,D10,component6,11,malt_extract,2
P9,E10,component6,11,malt_extract,2
P9,F10,component6,11,malt_extract,2
P9,C11,component6,11,malt_extract,2
P9,D11,component6,11,malt_extract,2
P9,E11,component6,11,malt_extract,2
P9,F11,component6,11,malt_extract,2
P9,G11,component6,11,malt_extract,2
P9,H11,component6,11,malt_extract,2
P9,A12,component6,11,malt_extract,2
P9,B12,component6,11,malt_extract,2
P9,C12,component6,11,malt_extract,2
P9,D12,component6,11,malt_extract,2
P9,E12,component6,11,malt_extract,2
P9,E1,component1,2,k2hpo4,2
P9,F1,component2,2,k2hpo4,2
P9,G1,component1,2,k2hpo4,2
P9,A2,component1,2,k2hpo4,2
P9,C2,component1,2,k2hpo4,2
P9,D2,component2,2,k2hpo4,2
P9,B3,component1,2,k2hpo4,2
P9,C3,component1,2,k2hpo4,2
P9,D3,component1,2,k2hpo4,2
P9,E3,component2,2,k2hpo4,2
P9,F3,component1,2,k2hpo4,2
P9,H4,component2,2,k2hpo4,2
P9,A5,component1,2,k2hpo4,2
P9,C5,component1,2,k2hpo4,2
P9,D5,component2,2,k2hpo4,2
P9,E5,component1,2,k2hpo4,2
P9,F6,component1,2,k2hpo4,2
P9,G6,component2,2,k2hpo4,2
P9,H6,component1,2,k2hpo4,2
P9,B7,component1,2,k2hpo4,2
P9,D7,component1,2,k2hpo4,2
P9,E7,component2,2,k2hpo4,2
P9,C8,component1,2,k2hpo4,2
P9,D8,component1,2,k2hpo4,2
P9,E8,component1,2,k2hpo4,2
P9,F8,component2,2,k2hpo4,2
P9,G8,component1,2,k2hpo4,2
P9,A10,component2,2,k2hpo4,2
P9,B10,component1,2,k2hpo4,2
P9,D10,component1,2,k2hpo4,2
P9,E10,component2,2,k2hpo4,2
P9,F10,component1,2,k2hpo4,2
P9,G11,component1,2,k2hpo4,2
P9,H11,component2,2,k2hpo4,2
P9,A12,component1,2,k2hpo4,2
P9,C12,component1,2,k2hpo4,2
P9,E12,component1,2,k2hpo4,2
P9,E1,component2,3,mgso4_x_7_h2o,2
P9,G1,component2,3,mgso4_x_7_h2o,2
P9,B2,component2,3,mgso4_x_7_h2o,2
P9,E2,component1,3,mgso4_x_7_h2o,2
P9,G2,component1,3,mgso4_x_7_h2o,2
P9,B3,component2,3,mgso4_x_7_h2o,2
P9,H3,component1,3,mgso4_x_7_h2o,2
P9,A4,component2,3,mgso4_x_7_h2o,2
P9,B4,component1,3,mgso4_x_7_h2o,2
P9,C4,component2,3,mgso4_x_7_h2o,2
P9,H4,component3,3,mgso4_x_7_h2o,2
P9,A5,component2,3,mgso4_x_7_h2o,2
P9,B5,component1,3,mgso4_x_7_h2o,2
P9,G5,component1,3,mgso4_x_7_h2o,2
P9,H5,component2,3,mgso4_x_7_h2o,2
P9,A6,component1,3,mgso4_x_7_h2o,2
P9,F6,component2,3,mgso4_x_7_h2o,2
P9,H6,component2,3,mgso4_x_7_h2o,2
P9,C7,component2,3,mgso4_x_7_h2o,2
P9,F7,component1,3,mgso4_x_7_h2o,2
P9,H7,component1,3,mgso4_x_7_h2o,2
P9,C8,component2,3,mgso4_x_7_h2o,2
P9,A9,component1,3,mgso4_x_7_h2o,2
P9,B9,component2,3,mgso4_x_7_h2o,2
P9,C9,component1,3,mgso4_x_7_h2o,2
P9,D9,component2,3,mgso4_x_7_h2o,2
P9,A10,component3,3,mgso4_x_7_h2o,2
P9,B10,component2,3,mgso4_x_7_h2o,2
P9,C10,component1,3,mgso4_x_7_h2o,2
P9,H10,component1,3,mgso4_x_7_h2o,2
P9,A11,component2,3,mgso4_x_7_h2o,2
P9,B11,component1,3,mgso4_x_7_h2o,2
P9,G11,component2,3,mgso4_x_7_h2o,2
P9,A12,component2,3,mgso4_x_7_h2o,2
P9,D12,component2,3,mgso4_x_7_h2o,2
P9,A1,component2,4,nacl,2
P9,B1,component1,4,nacl,2
P9,F1,component3,4,nacl,2
P9,H1,component1,4,nacl,2
P9,B2,component3,4,nacl,2
P9,F2,component2,4,nacl,2
P9,B3,component3,4,nacl,2
P9,D3,component2,4,nacl,2
P9,F3,component2,4,nacl,2
P9,H3,component2,4,nacl,2
P9,B4,component2,4,nacl,2
P9,D4,component1,4,nacl,2
P9,E4,component2,4,nacl,2
P9,F4,component1,4,nacl,2
P9,E5,component2,4,nacl,2
P9,A6,component2,4,nacl,2
P9,B6,component2,4,nacl,2
P9,C6,component1,4,nacl,2
P9,G6,component3,4,nacl,2
P9,A7,component1,4,nacl,2
P9,C7,component3,4,nacl,2
P9,G7,component2,4,nacl,2
P9,C8,component3,4,nacl,2
P9,E8,component2,4,nacl,2
P9,G8,component2,4,nacl,2
P9,A9,component2,4,nacl,2
P9,C9,component2,4,nacl,2
P9,E9,component1,4,nacl,2
P9,F9,component2,4,nacl,2
P9,G9,component1,4,nacl,2
P9,F10,component2,4,nacl,2
P9,B11,component2,4,nacl,2
P9,C11,component2,4,nacl,2
P9,D11,component1,4,nacl,2
P9,H11,component3,4,nacl,2
P9,B12,component1,4,nacl,2
P9,D12,component3,4,nacl,2
P9,C1,component2,5,l_asparagine,2
P9,C2,component2,5,l_asparagine,2
P9,F2,component3,5,l_asparagine,2
P9,G2,component2,5,l_asparagine,2
P9,H2,component2,5,l_asparagine,2
P9,A3,component1,5,l_asparagine,2
P9,E3,component3,5,l_asparagine,2
P9,F3,component3,5,l_asparagine,2
P9,G3,component1,5,l_asparagine,2
P9,A4,component3,5,l_asparagine,2
P9,B4,component3,5,l_asparagine,2
P9,D4,component2,5,l_asparagine,2
P9,F4,component2,5,l_asparagine,2
P9,A5,component3,5,l_asparagine,2
P9,C5,component2,5,l_asparagine,2
P9,G5,component2,5,l_asparagine,2
P9,D6,component2,5,l_asparagine,2
P9,D7,component2,5,l_asparagine,2
P9,G7,component3,5,l_asparagine,2
P9,H7,component2,5,l_asparagine,2
P9,A8,component2,5,l_asparagine,2
P9,B8,component1,5,l_asparagine,2
P9,F8,component3,5,l_asparagine,2
P9,G8,component3,5,l_asparagine,2
P9,H8,component1,5,l_asparagine,2
P9,B9,component3,5,l_asparagine,2
P9,C9,component3,5,l_asparagine,2
P9,E9,component2,5,l_asparagine,2
P9,G9,component2,5,l_asparagine,2
P9,B10,component3,5,l_asparagine,2
P9,D10,component2,5,l_asparagine,2
P9,H10,component2,5,l_asparagine,2
P9,E11,component2,5,l_asparagine,2
P9,E12,component2,5,l_asparagine,2
P9,B1,component2,6,glycerol,4
P9,C1,component3,6,glycerol,4
P9,G1,component3,6,glycerol,4
P9,A2,component2,6,glycerol,4
P9,C2,component3,6,glycerol,4
P9,E2,component2,6,glycerol,4
P9,G2,component3,6,glycerol,4
P9,A3,component2,6,glycerol,4
P9,E4,component3,6,glycerol,4
P9,F4,component3,6,glycerol,4
P9,G4,component2,6,glycerol,4
P9,D5,component3,6,glycerol,4
P9,E5,component3,6,glycerol,4
P9,F5,component1,6,glycerol,4
P9,H5,component3,6,glycerol,4
P9,A6,component3,6,glycerol,4
P9,C6,component2,6,glycerol,4
P9,D6,component3,6,glycerol,4
P9,H6,component3,6,glycerol,4
P9,B7,component2,6,glycerol,4
P9,D7,component3,6,glycerol,4
P9,F7,component2,6,glycerol,4
P9,H7,component3,6,glycerol,4
P9,B8,component2,6,glycerol,4
P9,F9,component3,6,glycerol,4
P9,G9,component3,6,glycerol,4
P9,H9,component2,6,glycerol,4
P9,E10,component3,6,glycerol,4
P9,F10,component3,6,glycerol,4
P9,G10,component1,6,glycerol,4
P9,A11,component3,6,glycerol,4
P9,B11,component3,6,glycerol,4
P9,D11,component2,6,glycerol,4
P9,E11,component3,6,glycerol,4
P9,A12,component3,6,glycerol,4
P9,C12,component2,6,glycerol,4
P9,E12,component3,6,glycerol,4
P9,A1,component4,7,yeast_extract,2
P9,B1,component4,7,yeast_extract,2
P9,C1,component4,7,yeast_extract,2
P9,C3,component4,7,yeast_extract,2
P9,D3,component4,7,yeast_extract,2
P9,E3,component4,7,yeast_extract,2
P9,F3,component4,7,yeast_extract,2
P9,G3,component4,7,yeast_extract,2
P9,H3,component4,7,yeast_extract,2
P9,A4,component4,7,yeast_extract,2
P9,B4,component4,7,yeast_extract,2
P9,C4,component4,7,yeast_extract,2
P9,D4,component4,7,yeast_extract,2
P9,E4,component4,7,yeast_extract,2
P9,F4,component4,7,yeast_extract,2
P9,G4,component4,7,yeast_extract,2
P9,H4,component4,7,yeast_extract,2
P9,A5,component4,7,yeast_extract,2
P9,A8,component4,7,yeast_extract,2
P9,B8,component4,7,yeast_extract,2
P9,C8,component4,7,yeast_extract,2
P9,D8,component4,7,yeast_extract,2
P9,E8,component4,7,yeast_extract,2
P9,F8,component4,7,yeast_extract,2
P9,G8,component4,7,yeast_extract,2
P9,H8,component4,7,yeast_extract,2
P9,A9,component4,7,yeast_extract,2
P9,B9,component4,7,yeast_extract,2
P9,C9,component4,7,yeast_extract,2
P9,D9,component4,7,yeast_extract,2
P9,E9,component4,7,yeast_extract,2
P9,F9,component4,7,yeast_extract,2
P9,G9,component4,7,yeast_extract,2
P9,H9,component4,7,yeast_extract,2
P9,A10,component4,7,yeast_extract,2
